Event,Site,Date,Round,White,Black,Result,BlackClock,BlackElo,BlackIsComp,BlackRD,ECO,FICSGamesDBGameNo,PlyCount,Time,TimeControl,WhiteClock,WhiteElo,WhiteRD,AvgEvalOpening,AvgEvalMiddle,AvgEvalEnd,AvgEmtOpening,AvgEmtMiddle,AvgEmtEnd,ResultComment,WhiteIsComp
FICS rated standard game,FICS freechess.org,2022.05.31,?,Carsidi,kamenozrout,0-1,0:15:00.000,2183,Yes,45.0,D00,511772159,30,23:49:00,900+0,0:15:00.000,1830,27.8,-51.45454545454545,-52.8,-169.77777777777777,1.1245999999999998,1.4129,3.9892222222222222,[%emt 8.151] White resigns,
FICS rated standard game,FICS freechess.org,2022.05.31,?,Carsidi,exeComp,0-1,0:15:00.000,2679,Yes,42.7,A47,511772131,40,23:30:00,900+5,0:15:00.000,1830,27.9,1.7142857142857142,-43.53846153846154,-236.3846153846154,1.5149999999999997,8.356,5.405153846153847,[%emt 19.568] White resigns,
FICS rated standard game,FICS freechess.org,2022.05.31,?,Notarious,ArasanX,1/2-1/2,0:30:00.000,2766,Yes,32.6,C89,511771871,306,21:00:00,1800+5,0:30:00.000,2840,31.5,26.04854368932039,-0.7156862745098039,-0.019801980198019802,3.967833333333333,2.4474607843137255,0.7505742574257428,[%emt 0.166] Game drawn by mutual agreement,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,hastrman,Achonk,0-1,0:15:00.000,2133,,35.4,D43,511771743,70,21:35:00,900+0,0:15:00.000,2039,28.9,6.291666666666667,-25.434782608695652,-107.38095238095238,1.946304347826087,2.897913043478261,2.94191304347826,[%emt 6.705] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,entrenamiento,damouno,0-1,0:15:00.000,2251,,44.6,A40,511771558,100,20:46:00,900+0,0:15:00.000,1757,29.2,-99.3529411764706,-297.6363636363636,-591.3333333333334,1.2091212121212123,1.843181818181818,1.805848484848485,[%emt 0.1] White resigns,
FICS rated standard game,FICS freechess.org,2022.05.31,?,ArasanX,exeComp,1/2-1/2,0:15:00.000,2677,Yes,42.7,A25,511771502,310,19:54:00,900+5,0:15:00.000,2768,32.7,10.038461538461538,0.18446601941747573,-0.04854368932038835,2.8080000000000016,1.2634854368932038,0.5266990291262137,[%emt 0.1] Game drawn by the 50 move rule,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,damouno,leibek,1-0,0:15:00.000,1855,,30.7,B21,511771475,89,20:21:00,900+0,0:15:00.000,2249,44.7,14.2,34.86206896551724,225.45833333333334,2.6900689655172414,2.025034482758621,2.1067758620689654,[%emt 2.038] Black checkmated,
FICS rated standard game,FICS freechess.org,2022.05.31,?,leibek,damouno,0-1,0:15:00.000,2247,,44.8,A40,511771368,148,19:59:00,900+0,0:15:00.000,1857,30.7,-19.44,-305.85714285714283,-1162.537037037037,1.8631224489795917,2.5633673469387754,0.5479795918367347,[%emt 0.493] White checkmated,
FICS rated standard game,FICS freechess.org,2022.05.31,?,GriffyJr,FloMcDonnell,1-0,0:15:00.000,1940,,66.6,A48,511770938,27,18:40:00,900+0,0:15:00.000,2083,32.7,25.5,11.777777777777779,126.375,0.1945555555555556,0.489,0.546625,[%emt 0.137] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,FloMcDonnell,GriffyJr,1/2-1/2,0:15:00.000,2086,Yes,32.8,A46,511770874,51,18:26:00,900+0,0:15:00.000,1931,70.3,54.77777777777778,193.23529411764707,198.5,0.28382352941176475,0.5044117647058823,0.6353125,[%emt 0.78] Game drawn by repetition,
FICS rated standard game,FICS freechess.org,2022.05.31,?,GriffyJr,FloMcDonnell,0-1,0:15:00.000,1909,,71.5,E90,511770847,60,18:20:00,900+0,0:15:00.000,2098,32.9,44.714285714285715,-69.85,-309.6470588235294,0.24034999999999998,1.44075,1.2755263157894738,[%emt 13.587] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,ArasanX,Notarious,0-1,0:15:00.000,2833,Yes,31.5,C45,511770704,124,17:30:00,900+5,0:15:00.000,2775,32.8,7.809523809523809,-7.634146341463414,-23.317073170731707,2.5488048780487804,3.161829268292683,2.6956097560975607,[%emt 11.987] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,exeComp,Khaleddd,1-0,0:15:00.000,1708,,56.5,B42,511770611,14,17:51:00,900+5,0:15:00.000,2677,42.9,36.6,52.0,85.125,0.11875,0.11699999999999999,0.15250000000000002,[%emt 1.154] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,Achonk,hastrman,1-0,0:15:00.000,2056,Yes,28.9,A00,511770391,79,17:04:00,900+0,0:15:00.000,2127,35.5,-43.925925925925924,450.0769230769231,611.4791666666666,2.273423076923077,2.506923076923077,2.4735384615384612,[%emt 8.773] Black resigns,
FICS rated standard game,FICS freechess.org,2022.05.31,?,Unacelu,pikozrout,1-0,0:15:00.000,2319,Yes,56.8,E00,511770179,87,16:36:00,900+0,0:15:00.000,2677,127.9,78.13333333333334,233.0344827586207,588.7142857142857,1.7924827586206897,2.061034482758621,1.6072142857142862,[%emt 4.657] Black resigns,
FICS rated standard game,FICS freechess.org,2022.05.31,?,pikozrout,Unacelu,0-1,0:15:00.000,2665,,131.5,D00,511770089,86,16:21:00,900+0,0:15:00.000,2321,57.1,-31.551724137931036,-218.35714285714286,-614.4107142857142,1.9361071428571428,2.3728571428571428,2.1801964285714286,[%emt 5.367] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,foggydew,MrVali,1-0,0:15:00.000,1815,,42.8,C44,511769915,39,15:58:00,900+0,0:15:00.000,2189,39.1,34.57142857142857,-3.5384615384615383,-57.333333333333336,1.2232307692307691,3.6826923076923084,2.2255833333333332,[%emt 14.783] Black forfeits by disconnection,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,MrVali,foggydew,0-1,0:15:00.000,2187,Yes,39.2,A40,511769820,62,15:43:00,900+0,0:15:00.000,1817,43.0,-49.61904761904762,58.7,-277.875,1.4296999999999997,2.1529,1.7268749999999997,[%emt 1.452] White resigns,
FICS rated standard game,FICS freechess.org,2022.05.31,?,mcstorytaller,alextheseaman,0-1,0:15:00.000,2059,,24.9,B22,511769672,82,15:20:00,900+0,0:15:00.000,1958,29.7,-18.678571428571427,-198.85185185185185,-69.23809523809524,0.46548148148148155,1.7518518518518518,3.270222222222222,[%emt 1.781] White checkmated,
FICS rated standard game,FICS freechess.org,2022.05.31,?,alextheseaman,mcstorytaller,0-1,0:15:00.000,1947,,29.8,D13,511769556,60,15:07:00,900+0,0:15:00.000,2070,24.9,10.238095238095237,66.65,-282.63157894736844,1.10385,1.4373,2.369263157894737,[%emt 2.985] White resigns,
FICS rated standard game,FICS freechess.org,2022.05.31,?,GriffyJr,family,1-0,0:15:00.000,2071,,41.8,D04,511769553,139,15:13:00,900+0,0:15:00.000,2088,33.0,-44.361702127659576,69.91304347826087,79.76190476190476,0.37673913043478263,0.4813913043478261,0.287,[%emt 0.1] Black checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,Notarious,ArasanX,1/2-1/2,0:15:00.000,2774,Yes,32.8,C65,511769530,117,14:42:00,900+5,0:15:00.000,2834,31.5,9.5,50.43589743589744,11.289473684210526,3.8649743589743584,3.415230769230769,2.619105263157895,[%emt 0.1] Game drawn by repetition,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,mcstorytaller,alextheseaman,1/2-1/2,0:15:00.000,2073,,25.0,B22,511769382,112,14:36:00,900+0,0:15:00.000,1944,29.9,-57.026315789473685,88.67567567567568,-12.513513513513514,1.7771081081081086,2.719891891891892,0.8871081081081079,[%emt 1.425] Game drawn by repetition,
FICS rated standard game,FICS freechess.org,2022.05.31,?,FloMcDonnell,GriffyJr,0-1,0:15:00.000,2083,Yes,33.1,A45,511769242,58,14:38:00,900+0,0:15:00.000,1917,72.7,60.9,208.42105263157896,195.73684210526315,0.25184210526315787,0.30336842105263156,1.8527894736842108,[%emt 0.109] White resigns,
FICS rated standard game,FICS freechess.org,2022.05.31,?,kamenozrout,feligres,0-1,0:15:00.000,2771,Yes,74.0,C84,511769240,68,14:25:00,900+1,0:15:00.000,2184,44.9,-3.782608695652174,-55.31818181818182,-543.25,0.10236363636363638,2.578,2.0595454545454546,[%emt 21.744] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,GriffyJr,FloMcDonnell,1-0,0:15:00.000,1926,,74.0,A48,511769215,27,14:37:00,900+0,0:15:00.000,2078,33.2,19.9,44.888888888888886,134.0,0.23600000000000002,0.32633333333333336,0.256875,[%emt 0.1] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,FloMcDonnell,GriffyJr,1/2-1/2,0:15:00.000,2081,Yes,33.3,A45,511769198,20,14:36:00,900+0,0:15:00.000,1919,75.4,12.857142857142858,31.666666666666668,0.0,0.1525,0.22183333333333333,0.6416666666666666,[%emt 0.1] Game drawn by repetition,
FICS rated standard game,FICS freechess.org,2022.05.31,?,GriffyJr,FloMcDonnell,1-0,0:15:00.000,1929,,76.9,B10,511769192,103,14:27:00,900+0,0:15:00.000,2076,33.4,23.428571428571427,8.411764705882353,406.7352941176471,0.5158235294117647,1.3658529411764706,0.5725882352941177,[%emt 0.1] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,ArasanX,Notarious,1/2-1/2,0:15:00.000,2835,Yes,31.6,C54,511769166,55,14:14:00,900+5,0:15:00.000,2773,32.9,20.736842105263158,31.22222222222222,4.333333333333333,2.9665,2.1377777777777776,1.8655,[%emt 23.395] Game drawn by mutual agreement,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,alextheseaman,mcstorytaller,1/2-1/2,0:15:00.000,1941,,30.0,D82,511769078,65,14:13:00,900+0,0:15:00.000,2076,25.1,-2.5,-17.80952380952381,2.6666666666666665,0.5411904761904762,1.4728095238095238,1.267047619047619,[%emt 3.218] Game drawn by mutual agreement,
FICS rated standard game,FICS freechess.org,2022.05.31,?,Notarious,ArasanX,1/2-1/2,0:15:00.000,2772,Yes,33.1,C65,511768978,119,13:35:00,900+5,0:15:00.000,2836,31.7,6.4,-3.0256410256410255,-0.19230769230769232,4.071974358974359,2.4015897435897435,1.2622051282051279,[%emt 98.478] Game drawn by repetition,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,MrVali,foggydew,0-1,0:15:00.000,2185,Yes,39.2,A53,511768885,98,13:41:00,900+0,0:15:00.000,1819,43.1,30.818181818181817,50.0,-137.4516129032258,1.8133124999999999,2.5795000000000003,2.219015625,[%emt 9.431] White resigns,
FICS rated standard game,FICS freechess.org,2022.05.31,?,novvlad,Notarious,0-1,0:15:00.000,2836,Yes,31.8,A00,511768625,51,13:15:00,900+0,0:15:00.000,1640,33.7,-134.77777777777777,-350.05882352941177,-684.875,2.095117647058824,1.6008823529411766,2.006125,[%emt 4.001] White resigns,
FICS rated standard game,FICS freechess.org,2022.05.31,?,konozrout,feligres,0-1,0:15:00.000,2769,Yes,74.2,C42,511768618,86,13:04:00,900+1,0:15:00.000,2286,39.6,-116.06896551724138,-312.32142857142856,-223.34782608695653,2.1258928571428575,3.8127857142857144,1.412107142857143,[%emt 9.236] White checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,SRCorney,nepalichessteach,0-1,0:15:00.000,2026,,38.1,B21,511768576,47,13:15:00,900+0,0:15:00.000,2002,31.0,-44.9375,-469.73333333333335,-261.3333333333333,1.0212666666666665,2.0425999999999997,2.726833333333333,[%emt 1.412] White resigns,
FICS rated standard game,FICS freechess.org,2022.05.31,?,alextheseaman,blore,1-0,0:15:00.000,1952,,20.3,D02,511768544,73,12:55:00,900+0,0:15:00.000,2071,25.2,18.4,-43.208333333333336,135.08333333333334,0.9866666666666667,1.1013333333333335,7.175791666666666,[%emt 6.598] Black resigns,
FICS rated standard game,FICS freechess.org,2022.05.31,?,nepalichessteach,SRCorney,1-0,0:15:00.000,2010,,31.1,E05,511768514,91,12:50:00,900+0,0:15:00.000,2018,38.4,107.0,473.1333333333333,789.6,3.0787333333333327,3.126133333333334,1.6473000000000002,[%emt 8.601] Black checkmated,
FICS rated standard game,FICS freechess.org,2022.05.31,?,feligres,kamenozrout,1-0,0:15:00.000,2185,Yes,44.9,D15,511768429,55,12:50:00,900+1,0:15:00.000,2768,74.6,28.526315789473685,335.44444444444446,642.1111111111111,0.5202777777777778,3.700722222222223,3.3921666666666668,[%emt 14.598] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,kunde,alextheseaman,0-1,0:15:00.000,2064,,25.3,B21,511768230,52,12:33:00,900+0,0:15:00.000,2018,32.1,8.666666666666666,-114.94117647058823,-89.46666666666667,0.49205882352941177,1.7399411764705883,1.4325882352941177,[%emt 21.937] White checkmated,
FICS rated standard game,FICS freechess.org,2022.05.31,?,alextheseaman,kunde,0-1,0:15:00.000,2009,,32.2,D13,511768183,64,12:23:00,900+0,0:15:00.000,2073,25.3,5.045454545454546,31.238095238095237,-42.38095238095238,1.1744761904761905,1.095,2.287857142857143,[%emt 6.655] White resigns,
FICS rated standard game,FICS freechess.org,2022.05.31,?,FetaCheese,KnightMeKing,1-0,0:15:00.000,2041,,35.2,C41,511768150,47,12:18:00,900+0,0:15:00.000,2195,112.6,94.6875,209.4,249.07142857142858,0.9855333333333333,1.7027999999999999,1.653133333333333,[%emt 12.518] Black checkmated,
FICS rated standard game,FICS freechess.org,2022.05.31,?,Notarious,Ruvarashe,1-0,0:15:00.000,1760,,60.8,B12,511767854,25,11:39:00,900+0,0:15:00.000,2836,31.8,39.55555555555556,58.625,42.25,0.224125,3.250875,1.71175,[%emt 2.509] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,blore,alextheseaman,0-1,0:15:00.000,2067,,25.4,D35,511767849,52,11:27:00,900+0,0:15:00.000,1965,20.3,-64.55555555555556,-206.8235294117647,-335.53333333333336,1.2994117647058825,2.6928823529411767,7.846117647058823,[%emt 8.519] White checkmated,
FICS rated standard game,FICS freechess.org,2022.05.31,?,Ruvarashe,Notarious,0-1,0:15:00.000,2836,Yes,31.8,C44,511767719,27,11:16:00,900+0,0:15:00.000,1768,61.7,14.0,-94.44444444444444,-167.375,1.148,2.9265555555555554,3.057375,[%emt 24.783] White resigns,
FICS rated standard game,FICS freechess.org,2022.05.31,?,kunde,alextheseaman,0-1,0:15:00.000,2060,,25.5,B21,511767664,78,11:04:00,900+0,0:15:00.000,2026,32.6,38.111111111111114,50.34615384615385,-6.478260869565218,2.1459615384615387,1.1870769230769231,2.5244799999999996,[%emt 6.673] White resigns,
FICS rated standard game,FICS freechess.org,2022.05.31,?,Notarious,Ruvarashe,1-0,0:15:00.000,1768,,61.7,B01,511767652,6,11:16:00,900+0,0:15:00.000,2836,31.8,55.0,69.5,63.0,0.0,0.16899999999999998,0.1,[%emt 2.562] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,Ruvarashe,exeComp,0-1,0:15:00.000,2677,Yes,42.7,C01,511767644,16,11:12:00,900+5,0:15:00.000,1768,61.8,32.333333333333336,12.2,-52.8,0.3468,0.3066,1.7067999999999999,[%emt 12.555] White resigns,
FICS rated standard game,FICS freechess.org,2022.05.31,?,Ruvarashe,Notarious,0-1,0:15:00.000,2836,Yes,31.8,C20,511767625,4,11:12:00,900+0,0:15:00.000,1768,61.8,29.0,-16.0,4.0,0.0,0.0,0.089,[%emt 29.077] White resigns,
FICS rated standard game,FICS freechess.org,2022.05.31,?,Notarious,Ruvarashe,1-0,0:15:00.000,1768,,61.8,C65,511767619,10,11:11:00,900+0,0:15:00.000,2836,31.8,38.0,38.666666666666664,40.333333333333336,0.03333333333333333,0.408,0.09366666666666668,[%emt 1.642] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,Ruvarashe,Notarious,0-1,0:15:00.000,2836,Yes,31.8,C44,511767615,9,11:08:00,900+0,0:15:00.000,1768,61.8,14.25,9.666666666666666,13.5,0.019666666666666666,0.3946666666666667,4.7385,[%emt 8.715] White resigns,
FICS rated standard game,FICS freechess.org,2022.05.31,?,Notarious,Ruvarashe,1-0,0:15:00.000,1768,,61.8,C00,511767601,4,11:07:00,900+0,0:15:00.000,2836,31.8,36.0,31.0,75.0,0.0,0.0,0.1,[%emt 0.1] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,ArasanX,Notarious,1/2-1/2,0:15:00.000,2838,Yes,31.8,E54,511767553,87,10:31:00,900+5,0:15:00.000,2770,33.1,11.733333333333333,-9.344827586206897,0.6071428571428571,4.049275862068965,2.3030000000000004,4.980892857142857,[%emt 14.922] Game drawn by mutual agreement,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,exeComp,Ruvarashe,1-0,0:15:00.000,1768,,61.8,B07,511767519,3,10:55:00,900+5,0:15:00.000,2677,42.7,39.5,,55.0,0.0,,0.0,[%emt 0.1] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,foggydew,MrVali,1-0,0:15:00.000,1821,,43.2,D02,511767516,117,10:31:00,900+0,0:15:00.000,2183,39.2,17.55,-196.53846153846155,-132.02631578947367,2.725025641025641,2.856666666666667,0.7613684210526316,[%emt 4.835] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,Ruvarashe,exeComp,0-1,0:15:00.000,2677,Yes,42.7,B22,511767489,46,10:25:00,900+5,0:15:00.000,1768,61.8,12.125,-9.733333333333333,-55.86666666666667,1.9009333333333336,5.320599999999999,9.886333333333335,[%emt 96.596] White forfeits on time,
FICS rated standard game,FICS freechess.org,2022.05.31,?,MrVali,foggydew,0-1,0:15:00.000,2181,Yes,39.3,D00,511767386,56,10:20:00,900+0,0:15:00.000,1823,43.3,5.0,6.166666666666667,-455.55555555555554,1.7027777777777777,3.0076111111111112,2.539888888888889,[%emt 14.275] White resigns,
FICS rated standard game,FICS freechess.org,2022.05.31,?,exeComp,Ruvarashe,1-0,0:15:00.000,1768,,61.9,B10,511767346,3,10:24:00,900+5,0:15:00.000,2677,42.7,46.5,,26.0,0.0,,0.0,[%emt 0.1] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,Notarious,ArasanX,1/2-1/2,0:15:00.000,2768,Yes,33.3,B90,511767340,181,09:41:00,900+5,0:15:00.000,2840,31.9,23.147540983606557,13.533333333333333,0.15,3.046766666666667,2.4406166666666667,1.0618666666666667,[%emt 2.742] Game drawn by repetition,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,Ruvarashe,exeComp,0-1,0:15:00.000,2677,Yes,42.7,B22,511767323,36,10:00:00,900+5,0:15:00.000,1768,61.9,6.3076923076923075,-45.833333333333336,-46.18181818181818,1.7675000000000003,3.824833333333333,8.951909090909089,[%emt 0.1] White resigns,
FICS rated standard game,FICS freechess.org,2022.05.31,?,foggydew,MrVali,1-0,0:15:00.000,1825,,43.4,A06,511767319,34,10:14:00,900+0,0:15:00.000,2179,39.4,50.083333333333336,23.181818181818183,157.9090909090909,1.0735454545454546,2.7602727272727274,1.9005454545454545,[%emt 14.406] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,alextheseaman,blore,1-0,0:15:00.000,1987,,20.6,D92,511767310,83,09:53:00,900+0,0:15:00.000,2053,25.6,174.96428571428572,409.9259259259259,241.25,1.4283333333333335,2.567222222222222,2.243425925925926,[%emt 3.383] Black resigns,
FICS rated standard game,FICS freechess.org,2022.05.31,?,kamenozrout,nikst,1-0,0:15:00.000,2032,,55.8,C02,511767226,77,09:47:00,900+0,0:15:00.000,2180,44.9,64.1923076923077,113.12,431.96000000000004,1.7233599999999998,2.96448,1.23744,[%emt 9.759] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,MrVali,foggydew,0-1,0:15:00.000,2177,Yes,39.5,D00,511767222,23,09:56:00,900+0,0:15:00.000,1827,43.6,-46.25,-87.14285714285714,-64.85714285714286,0.24528571428571433,0.9161428571428571,2.7095000000000002,[%emt 10.9] White forfeits by disconnection,
FICS rated standard game,FICS freechess.org,2022.05.31,?,exeComp,Ruvarashe,1-0,0:15:00.000,1768,,61.9,A30,511767211,28,09:53:00,900+5,0:15:00.000,2677,42.7,24.4,63.666666666666664,75.66666666666667,0.2305555555555555,0.3621111111111111,3.3363333333333336,[%emt 10.794] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,SEPry,konozrout,1/2-1/2,0:15:00.000,2285,Yes,39.6,D12,511767210,110,09:34:00,900+0,0:15:00.000,2293,38.7,63.75675675675676,118.86111111111111,2.0277777777777777,2.4093333333333327,2.1221944444444443,1.2559583333333335,[%emt 5.936] Game drawn by repetition,
FICS rated standard game,FICS freechess.org,2022.05.31,?,GriffyJr,gerichan,1/2-1/2,0:05:00.000,2042,,32.3,A81,511767199,182,09:29:00,300+90,0:05:00.000,2077,33.4,-120.06557377049181,-254.03333333333333,-161.1625,1.34195,1.782583333333333,1.0193333333333332,[%emt 4.811] Game drawn by repetition,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,Ruvarashe,exeComp,0-1,0:15:00.000,2677,Yes,42.7,A45,511767188,2,09:53:00,900+5,0:15:00.000,1768,61.9,33.5,0.0,0.0,0.0,0.0,0.0,[%emt 0.0] White resigns,
FICS rated standard game,FICS freechess.org,2022.05.31,?,nikst,pikozrout,0-1,0:15:00.000,2318,Yes,57.2,A80,511767157,34,09:41:00,900+0,0:15:00.000,2035,56.4,44.0,23.818181818181817,-205.63636363636363,1.5100909090909092,1.9961818181818183,2.4524545454545454,[%emt 9.062] White resigns,
FICS rated standard game,FICS freechess.org,2022.05.31,?,foggydew,nikst,1-0,0:15:00.000,2041,,56.8,D30,511767124,103,09:18:00,900+0,0:15:00.000,2172,39.6,-7.371428571428571,-407.02941176470586,-506.4117647058824,1.8925882352941181,2.3043235294117643,1.2189411764705882,[%emt 6.091] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,IFDThor,HappyPawns,0-1,0:15:00.000,2728,Yes,63.7,D52,511767120,68,09:29:00,900+1,0:15:00.000,2131,33.2,13.782608695652174,-78.0,-131.91176470588235,0.6048181818181818,2.353,1.456090909090909,[%emt 0.1] White checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,Bjboy,Notarious,0-1,0:15:00.000,2840,Yes,32.0,C44,511767043,114,09:00:00,900+0,0:15:00.000,1701,44.2,-41.256410256410255,-61.10526315789474,-354.7027027027027,2.6453684210526314,3.7932894736842107,2.2543783783783784,[%emt 1.659] White forfeits on time,
FICS rated standard game,FICS freechess.org,2022.05.31,?,gerichan,IFDThor,1-0,1:30:00.000,2141,Yes,33.2,B12,511767041,27,09:26:00,5400+90,1:30:00.000,2032,32.4,187.4,460.1111111111111,573.625,0.22288888888888886,0.3046666666666667,1.55525,[%emt 19.344] Black resigns,
FICS rated standard game,FICS freechess.org,2022.05.31,?,GriffyJr,HappyPawns,0-1,0:15:00.000,2727,Yes,63.8,D15,511767021,90,09:12:00,900+1,0:15:00.000,2077,33.6,45.354838709677416,-118.4,-538.7272727272727,1.5576333333333332,2.296766666666667,1.2579655172413795,[%emt 0.105] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,kunde,alextheseaman,1/2-1/2,0:15:00.000,2054,,25.7,B21,511767008,64,09:15:00,900+0,0:15:00.000,2025,32.7,28.363636363636363,46.38095238095238,1.2380952380952381,0.585095238095238,1.1104761904761906,0.6619999999999999,[%emt 1.966] Game drawn by mutual agreement,
FICS rated standard game,FICS freechess.org,2022.05.31,?,Unacelu,pikozrout,0-1,0:15:00.000,2302,Yes,57.7,E94,511766981,50,09:07:00,900+0,0:15:00.000,2762,135.7,51.35294117647059,114.0625,-258.125,0.4799375,1.9445000000000001,1.43521875,[%emt 10.584] White resigns,
FICS rated standard game,FICS freechess.org,2022.05.31,?,gerichan,IFDThor,0-1,1:30:00.000,2135,Yes,33.3,B12,511766944,38,09:05:00,5400+90,1:30:00.000,2038,32.6,28.46153846153846,54.083333333333336,-465.6666666666667,0.32225,0.29358333333333336,0.8786666666666667,[%emt 0.1] White forfeits by disconnection,
FICS rated standard game,FICS freechess.org,2022.05.31,?,alextheseaman,Slek,0-1,0:15:00.000,2086,,43.6,B08,511766943,86,08:37:00,900+0,0:15:00.000,2061,25.8,85.20689655172414,40.392857142857146,-343.375,2.1179285714285716,7.828285714285713,0.7492321428571428,[%emt 2.347] White forfeits on time,
FICS rated standard game,FICS freechess.org,2022.05.31,?,pingupenguin,SRCorney,0-1,0:15:00.000,2009,,31.9,B32,511766925,78,08:32:00,900+5,0:15:00.000,2016,56.9,-48.44444444444444,-224.6153846153846,-612.6,2.277153846153846,3.8124615384615383,1.38876,[%emt 2.106] White resigns,
FICS rated standard game,FICS freechess.org,2022.05.31,?,IFDThor,gerichan,0-1,1:30:00.000,2027,,32.7,A44,511766924,50,09:00:00,5400+90,1:30:00.000,2146,33.5,83.47058823529412,-176.6875,-513.875,0.201625,0.27456250000000004,0.6033437500000001,[%emt 7.469] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,gerichan,IFDThor,0-1,1:30:00.000,2140,Yes,33.6,B12,511766906,48,08:54:00,5400+90,1:30:00.000,2033,32.9,132.1764705882353,200.6875,21.666666666666668,0.482125,0.9921249999999999,1.9758000000000002,[%emt 0.1] White forfeits by disconnection,
FICS rated standard game,FICS freechess.org,2022.05.31,?,IFDThor,gerichan,0-1,1:30:00.000,2022,,33.1,A44,511766852,96,08:36:00,5400+90,1:30:00.000,2151,33.7,-55.09090909090909,-359.375,-419.06451612903226,0.4461875,2.08925,1.3450322580645164,[%emt 7.646] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,SRCorney,pingupenguin,0-1,0:15:00.000,2006,,57.7,A02,511766780,60,08:16:00,900+5,0:15:00.000,2017,32.0,48.523809523809526,-368.95,-615.1052631578947,3.6963,2.31325,1.3397894736842104,[%emt 8.767] White resigns,
FICS rated standard game,FICS freechess.org,2022.05.31,?,Notarious,ArasanX,1/2-1/2,0:15:00.000,2766,Yes,33.4,C65,511766748,154,07:46:00,900+5,0:15:00.000,2842,31.9,12.961538461538462,22.294117647058822,7.254901960784314,4.839980392156862,2.9323529411764704,1.415313725490196,[%emt 3.389] Game drawn by mutual agreement,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,IFDThor,gerichan,1-0,1:30:00.000,2027,,33.3,A81,511766674,31,08:05:00,5400+90,1:30:00.000,2146,33.9,55.0,-7.5,-29.6,0.4232,0.7830999999999999,0.9795999999999999,[%emt 0.1] Black forfeits by disconnection,Yes
FICS rated standard game,FICS freechess.org,2022.05.31,?,kunde,alextheseaman,1-0,0:15:00.000,2070,,25.9,B21,511766646,105,07:50:00,900+0,0:15:00.000,2008,33.5,112.0,154.97142857142856,592.0588235294117,1.554857142857143,1.0901714285714286,1.1861176470588233,[%emt 0.718] Black resigns,
FICS rated standard game,FICS freechess.org,2021.10.19,?,sucaba,anterdabbous,1-0,0:15:00.000,1868,,27.6,D61,511766622,113,06:47:00,900+0,0:15:00.000,2221,85.7,107.78947368421052,94.43243243243244,427.51351351351354,1.0893783783783781,1.841459459459459,3.219351351351351,[%emt 3.1] Black forfeits on time,
FICS rated standard game,FICS freechess.org,2022.05.31,?,gerichan,IFDThor,0-1,1:30:00.000,2140,Yes,34.0,B12,511766584,124,07:33:00,5400+90,1:30:00.000,2033,33.5,438.76190476190476,482.6829268292683,433.8536585365854,0.42821951219512194,0.7777317073170733,2.1693170731707316,[%emt 0.1] White forfeits by disconnection,
